vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue;Time in system
18719;1.0;8006.7771078675005;11.837224136400376;8006.7771078675005;8006.7771078675005;8018.614332003901;0.0;11.837224136400437
18720;1.0;8007.677356680704;5.526628305952008;8007.677356680704;8007.677356680704;8013.203984986656;0.0;5.526628305951817
18721;1.0;8007.835172296827;1.518309900613231;8007.835172296827;8007.835172296827;8009.353482197441;0.0;1.5183099006135308
18722;1.0;8008.417704166802;8.388709717257786;8008.417704166802;8008.417704166802;8016.806413884059;0.0;8.38870971725737
18723;1.0;8009.898555477716;21.02099549475141;8009.898555477716;8009.898555477716;8030.919550972468;0.0;21.020995494751332
18724;1.0;8010.227032281043;1.5540253219561633;8010.227032281043;8010.227032281043;8011.781057602999;0.0;1.5540253219560327
18725;1.0;8010.532539096846;3.4188392728789867;8010.532539096846;8010.532539096846;8013.951378369726;0.0;3.418839272879268
18726;1.0;8011.042654988028;10.662229043880444;8011.042654988028;8011.042654988028;8021.7048840319085;0.0;10.66222904388087
18727;1.0;8011.524728212647;7.730574276028101;8011.524728212647;8011.524728212647;8019.255302488675;0.0;7.730574276028165
18728;1.0;8012.412634286112;2.5715212882034177;8012.412634286112;8012.412634286112;8014.984155574315;0.0;2.5715212882032574
18729;1.0;8013.29999681706;0.07773339932132686;8013.29999681706;8013.29999681706;8013.377730216381;0.0;0.07773339932100498
18730;1.0;8013.99282349582;1.1609305412752218;8013.99282349582;8013.99282349582;8015.153754037095;0.0;1.1609305412748654
18731;1.0;8014.363515063963;2.031920749186317;8014.363515063963;8014.363515063963;8016.39543581315;0.0;2.031920749186611
18732;1.0;8014.376183586553;1.859620199915109;8014.376183586553;8014.376183586553;8016.235803786469;0.0;1.8596201999152981
18733;1.0;8014.721994948533;3.6274728728661354;8014.721994948533;8014.721994948533;8018.349467821399;0.0;3.6274728728658374
18734;1.0;8017.315376212249;2.3927410809769385;8017.315376212249;8017.315376212249;8019.708117293226;0.0;2.3927410809765206
18735;1.0;8017.478586760639;3.632382052577622;8017.478586760639;8017.478586760639;8021.1109688132165;0.0;3.632382052577668
18736;1.0;8017.942060571668;1.2931924912720518;8017.942060571668;8017.942060571668;8019.23525306294;0.0;1.2931924912718387
18737;1.0;8018.535750528557;5.541726247705068;8018.535750528557;8018.535750528557;8024.077476776262;0.0;5.541726247704901
18738;1.0;8018.596222279826;26.4258692397014;8018.596222279826;8018.596222279826;8045.022091519528;0.0;26.42586923970157
18739;1.0;8019.13244241864;8.813650762281371;8019.13244241864;8019.13244241864;8027.946093180921;0.0;8.813650762281213
18740;1.0;8019.400215145436;3.6166547731698477;8019.400215145436;8019.400215145436;8023.016869918606;0.0;3.616654773170012
18741;1.0;8019.542224540733;8.207959368407977;8019.542224540733;8019.542224540733;8027.750183909141;0.0;8.20795936840841
18742;1.0;8019.87212100458;22.18038574978502;8019.87212100458;8019.87212100458;8042.052506754365;0.0;22.180385749785273
18743;1.0;8020.02351136972;3.7729268011630377;8020.02351136972;8020.02351136972;8023.7964381708825;0.0;3.772926801162612
18744;1.0;8020.086104181541;23.04374760304265;8020.086104181541;8020.086104181541;8043.1298517845835;0.0;23.043747603042902
18745;1.0;8021.726939349973;9.14761945716241;8021.726939349973;8021.726939349973;8030.874558807135;0.0;9.147619457162364
18746;1.0;8022.856214662778;16.255111437863803;8022.856214662778;8022.856214662778;8039.111326100642;0.0;16.25511143786389
18747;1.0;8023.263545010269;5.422089471853456;8023.263545010269;8023.263545010269;8028.685634482123;0.0;5.422089471853724
18748;1.0;8023.306835613206;2.4516509267209132;8023.306835613206;8023.306835613206;8025.758486539927;0.0;2.4516509267205038
18749;1.0;8023.326914835932;1.252917079161497;8023.326914835932;8023.326914835932;8024.579831915094;0.0;1.252917079161307
18750;1.0;8024.222685680941;0.017489208522370788;8024.222685680941;8024.222685680941;8024.240174889464;0.0;0.017489208522420086
18751;1.0;8024.987198887867;2.6265971103372157;8024.987198887867;8024.987198887867;8027.613795998204;0.0;2.6265971103375705
18752;1.0;8025.107772506931;0.3205508720911086;8025.107772506931;8025.107772506931;8025.428323379022;0.0;0.3205508720911894
18753;1.0;8025.347014046253;5.330704627623191;8025.347014046253;8025.347014046253;8030.677718673876;0.0;5.330704627623163
18754;1.0;8026.174898737069;33.22282910043016;8026.174898737069;8026.174898737069;8059.3977278375;0.0;33.22282910043032
18755;1.0;8026.401862624816;1.94592017942394;8026.401862624816;8026.401862624816;8028.3477828042405;0.0;1.94592017942432
18756;1.0;8026.642694249208;4.8792316397914135;8026.642694249208;8026.642694249208;8031.521925888999;0.0;4.8792316397912145
18757;1.0;8027.025608633256;2.649441128575393;8027.025608633256;8027.025608633256;8029.675049761831;0.0;2.649441128575745
18758;1.0;8027.6794006343935;9.579480926945292;8027.6794006343935;8027.6794006343935;8037.258881561339;0.0;9.579480926945507
18759;1.0;8027.794896241862;15.367045312592614;8027.794896241862;8027.794896241862;8043.161941554455;0.0;15.367045312592381
18760;1.0;8028.017898075394;7.573052705581374;8028.017898075394;8028.017898075394;8035.590950780976;0.0;7.573052705581176
18761;1.0;8028.160767282618;1.0399459059292233;8028.160767282618;8028.160767282618;8029.200713188547;0.0;1.0399459059290166
18762;1.0;8028.467870582943;8.942859330382722;8028.467870582943;8028.467870582943;8037.410729913326;0.0;8.942859330382817
18763;1.0;8028.777019279392;4.445459903526182;8028.777019279392;8028.777019279392;8033.2224791829185;0.0;4.445459903526171
18764;1.0;8028.933288649963;3.9040565117232613;8028.933288649963;8028.933288649963;8032.837345161686;0.0;3.904056511722956
18765;1.0;8030.963081963305;6.940007194815515;8030.963081963305;8030.963081963305;8037.903089158121;0.0;6.940007194815735
18766;1.0;8031.319728831177;10.813638560290388;8031.319728831177;8031.319728831177;8042.133367391467;0.0;10.813638560290201
18767;1.0;8031.431000895369;4.89396636813936;8031.431000895369;8031.431000895369;8036.324967263508;0.0;4.893966368139445
18768;1.0;8032.347336777492;15.928465940201614;8032.347336777492;8032.347336777492;8048.275802717694;0.0;15.928465940201932
18769;1.0;8035.160380027044;4.2386888392577005;8035.160380027044;8035.160380027044;8039.399068866302;0.0;4.23868883925752
18770;1.0;8035.494171531959;33.33831963714999;8035.494171531959;8035.494171531959;8068.832491169109;0.0;33.33831963714965
18771;1.0;8036.721541052422;17.386960395574945;8036.721541052422;8036.721541052422;8054.108501447997;0.0;17.386960395574533
18772;1.0;8036.861883016927;5.423607047713079;8036.861883016927;8036.861883016927;8042.28549006464;0.0;5.423607047712721
18773;1.0;8036.9997215674975;1.820534450440328;8036.9997215674975;8036.9997215674975;8038.820256017938;0.0;1.820534450440391
18774;1.0;8037.262067400585;13.033133602635877;8037.262067400585;8037.262067400585;8050.29520100322;0.0;13.033133602635644
18775;1.0;8037.758094532419;6.527155119922677;8037.758094532419;8037.758094532419;8044.285249652342;0.0;6.527155119923009
18776;1.0;8038.107823419521;5.443941913234343;8038.107823419521;8038.107823419521;8043.551765332755;0.0;5.4439419132340845
18777;1.0;8038.632842858723;0.6590814244648212;8038.632842858723;8038.632842858723;8039.291924283188;0.0;0.6590814244646026
18778;1.0;8040.106128102261;5.866635964529345;8040.106128102261;8040.106128102261;8045.972764066791;0.0;5.866635964529451
18779;1.0;8040.675893901443;18.172173255223143;8040.675893901443;8040.675893901443;8058.848067156666;0.0;18.172173255223242
18780;1.0;8040.766536543316;0.21014457298777275;8040.766536543316;8040.766536543316;8040.976681116304;0.0;0.2101445729877014
18781;1.0;8042.350544812439;4.373818968951805;8042.350544812439;8042.350544812439;8046.724363781391;0.0;4.373818968952037
18782;1.0;8043.354027916436;5.864743381014694;8043.354027916436;8043.354027916436;8049.218771297451;0.0;5.864743381014705
18783;1.0;8043.49689707308;7.043132480489644;8043.49689707308;8043.49689707308;8050.540029553569;0.0;7.043132480489476
18784;1.0;8043.51152083136;6.385605094792013;8043.51152083136;8043.51152083136;8049.897125926152;0.0;6.385605094791572
