vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue
193;1.0;46.9014366375269;0.9676478189493813;46.9014366375269;46.9014366375269;47.86908445647628;0.0
194;1.0;47.15950366463658;2.7565850282114135;47.15950366463658;47.15950366463658;49.91608869284799;0.0
195;1.0;47.42340099245384;4.568200715459386;47.42340099245384;0.0;0.0;1.0
196;1.0;47.88289850752712;2.146663452126618;47.88289850752712;0.0;0.0;1.0
197;1.0;47.994506505298084;42.53330810831408;47.994506505298084;47.994506505298084;90.52781461361216;0.0
198;1.0;48.089284226404786;0.7769056410332063;48.089284226404786;0.0;0.0;1.0
199;1.0;48.568843484429976;1.1185408076185481;48.568843484429976;0.0;0.0;1.0
200;1.0;51.07858118513817;5.349417417552673;51.07858118513817;51.07858118513817;56.42799860269084;0.0
201;1.0;51.107455433013946;8.226966430737608;51.107455433013946;51.107455433013946;59.33442186375156;0.0
202;1.0;51.14814505973868;0.8469899531819051;51.14814505973868;51.14814505973868;51.995135012920585;0.0
203;1.0;52.03471400259613;2.5892324358807453;52.03471400259613;52.03471400259613;54.62394643847688;0.0
204;1.0;54.66041399438427;17.651786416904454;54.66041399438427;54.66041399438427;72.31220041128873;0.0
205;1.0;55.294034616972766;14.01932216906634;55.294034616972766;55.294034616972766;69.31335678603911;0.0
206;1.0;55.57184902928716;3.395777938114523;55.57184902928716;55.57184902928716;58.96762696740168;0.0
207;1.0;55.791737104824286;15.226186947336423;55.791737104824286;0.0;0.0;1.0
208;1.0;56.02266300102621;14.453983485193108;56.02266300102621;0.0;0.0;1.0
209;1.0;56.96173139764104;5.535806047849824;56.96173139764104;0.0;0.0;1.0
210;1.0;57.1811467219;5.060231081151848;57.1811467219;57.1811467219;62.24137780305185;0.0
211;1.0;57.721235946677474;4.38676630811381;57.721235946677474;0.0;0.0;1.0
212;1.0;57.7676984212253;10.537482363278643;57.7676984212253;57.7676984212253;68.30518078450395;0.0
213;1.0;58.590519800680795;14.98946000950224;58.590519800680795;58.590519800680795;73.57997981018303;0.0
214;1.0;60.02222814302286;1.3545537504640992;60.02222814302286;0.0;0.0;1.0
215;1.0;60.22311834522664;2.545745328864143;60.22311834522664;60.22311834522664;62.76886367409078;0.0
216;1.0;60.36794207204095;9.799753402756009;60.36794207204095;60.36794207204095;70.16769547479696;0.0
217;1.0;60.45940824423562;3.683364422536287;60.45940824423562;0.0;0.0;1.0
218;1.0;61.179936925995065;7.477524930709633;61.179936925995065;0.0;0.0;1.0
219;1.0;61.34118681887898;8.620740083281301;61.34118681887898;0.0;0.0;1.0
220;1.0;61.39093044829357;1.555824459035167;61.39093044829357;0.0;0.0;1.0
221;1.0;62.00405075637099;6.69343361608387;62.00405075637099;0.0;0.0;1.0
222;1.0;62.08899391172347;16.22458218493906;62.08899391172347;0.0;0.0;1.0
223;1.0;62.1419030460059;1.3368443025118866;62.1419030460059;0.0;0.0;1.0
224;1.0;62.308947637466545;2.528331117631914;62.308947637466545;0.0;0.0;1.0
225;1.0;62.78702307531904;5.068937649621274;62.78702307531904;62.78702307531904;67.85596072494032;0.0
226;1.0;63.30258603445543;19.816233002555293;63.30258603445543;63.30258603445543;83.11881903701072;0.0
227;1.0;63.502433030193515;2.0569549379507053;63.502433030193515;0.0;0.0;1.0
228;1.0;63.585183501783796;6.252779738496378;63.585183501783796;0.0;0.0;1.0
229;1.0;63.89942879861496;4.077084154724963;63.89942879861496;0.0;0.0;1.0
230;1.0;64.15542062928404;3.387973367144071;64.15542062928404;0.0;0.0;1.0
231;1.0;64.52066505381481;4.261765273821796;64.52066505381481;0.0;0.0;1.0
232;1.0;66.17874894252677;2.693137592514615;66.17874894252677;0.0;0.0;1.0
233;1.0;66.39117407692882;1.4121338509248595;66.39117407692882;0.0;0.0;1.0
234;1.0;66.42597810865372;0.19157331988167156;66.42597810865372;0.0;0.0;1.0
235;1.0;66.73758198053068;3.8129275369148194;66.73758198053068;0.0;0.0;1.0
236;1.0;67.80270902486919;4.305993185237201;67.80270902486919;0.0;0.0;1.0
237;1.0;68.05259854275157;0.02811792849332455;68.05259854275157;0.0;0.0;1.0
238;1.0;68.48322321365312;3.8443818091487008;68.48322321365312;68.48322321365312;72.32760502280182;0.0
